method,sim_seed,N_sim,total_wait,mean_wait_all,mean_wait_served,mean_oracle_outcome_served,num_unserved,frac_unserved,sim_wall_s,alloc_0,alloc_1,N,ipw_value
treat_all,21,1000,674803.942607118,674.8039426071181,516.5075588218635,,590,0.59,0.0021483898162841797,0.0,1.0,500,2.1439523396007845
F,21,1000,7692.739319719786,7.692739319719786,7.692739319719786,,0,0.0,0.0023736953735351562,0.919,0.081,500,19.26673598235872
S2-linear,21,1000,876.7422385679611,0.8767422385679611,0.8767422385679611,,0,0.0,0.0024261474609375,0.874,0.126,500,21.26110960188124
S2-lasso,21,1000,3672.64689720977,3.67264689720977,3.67264689720977,,0,0.0,0.002367734909057617,0.911,0.089,500,21.97401369455069
S2-knn,21,1000,15022.947597004793,15.022947597004793,15.022947597004793,,0,0.0,0.0023317337036132812,0.977,0.023,500,21.744300989339788
random,22,1000,152529.9709040734,152.5299709040734,144.70035157410766,,20,0.02,0.003705739974975586,0.499,0.501,500,12.197121356427091
treat_all,22,1000,659762.420008847,659.762420008847,535.1374698444602,,519,0.519,0.002180814743041992,0.0,1.0,500,2.1439523396007845
F,22,1000,243.2070158191337,0.24320701581913368,0.24320701581913368,,0,0.0,0.002495288848876953,0.907,0.093,500,19.26673598235872
S2-linear,22,1000,104.3264224155087,0.1043264224155087,0.1043264224155087,,0,0.0,0.0024995803833007812,0.847,0.153,500,21.26110960188124
S2-lasso,22,1000,108.7757471533302,0.1087757471533302,0.1087757471533302,,0,0.0,0.0025000572204589844,0.885,0.115,500,21.97401369455069
S2-knn,22,1000,468.6199771179579,0.4686199771179579,0.4686199771179579,,0,0.0,0.0025091171264648438,0.967,0.033,500,21.744300989339788
random,23,1000,190806.98285930505,190.80698285930504,162.0189928687938,,73,0.073,0.0037012100219726562,0.49,0.51,500,12.197121356427091
treat_all,23,1000,656915.0836398492,656.9150836398492,533.3156163605244,,563,0.563,0.0021407604217529297,0.0,1.0,500,2.1439523396007845
F,23,1000,42.65453721409236,0.042654537214092354,0.042654537214092354,,0,0.0,0.002409219741821289,0.915,0.085,500,19.26673598235872
S2-linear,23,1000,0.0,0.0,0.0,,0,0.0,0.002411365509033203,0.853,0.147,500,21.26110960188124
S2-lasso,23,1000,37.60329327624098,0.037603293276240984,0.037603293276240984,,0,0.0,0.0024018287658691406,0.884,0.116,500,21.97401369455069
S2-knn,23,1000,2580.5806455913794,2.5805806455913793,2.5805806455913793,,0,0.0,0.0023818016052246094,0.958,0.042,500,21.744300989339788
random,24,1000,130814.27291457176,130.81427291457177,115.07105855025452,,38,0.038,0.0037488937377929688,0.517,0.483,500,12.197121356427091
treat_all,24,1000,636525.8550032843,636.5258550032843,477.13891088568363,,555,0.555,0.0021796226501464844,0.0,1.0,500,2.1439523396007845
F,24,1000,11.437191020929191,0.011437191020929192,0.011437191020929192,,0,0.0,0.002480745315551758,0.902,0.098,500,19.26673598235872
S2-linear,24,1000,5.583080851372892,0.005583080851372892,0.005583080851372892,,0,0.0,0.0024673938751220703,0.874,0.126,500,21.26110960188124
S2-lasso,24,1000,5.583080851372892,0.005583080851372892,0.005583080851372892,,0,0.0,0.0024497509002685547,0.91,0.09,500,21.97401369455069
S2-knn,24,1000,8.65348656200354,0.00865348656200354,0.00865348656200354,,0,0.0,0.002463102340698242,0.972,0.028,500,21.744300989339788
random,25,1000,152507.65953852548,152.50765953852547,137.37855701522835,,37,0.037,0.0037963390350341797,0.502,0.498,500,12.197121356427091
treat_all,25,1000,661410.8790656582,661.4108790656582,531.2715320990304,,539,0.539,0.0022406578063964844,0.0,1.0,500,2.1439523396007845
F,25,1000,7.9102462965079505,0.007910246296507951,0.007910246296507951,,0,0.0,0.002501249313354492,0.926,0.074,500,19.26673598235872
S2-linear,25,1000,9.04713502229724,0.00904713502229724,0.00904713502229724,,0,0.0,0.0024814605712890625,0.848,0.152,500,21.26110960188124
S2-lasso,25,1000,27.865351130410527,0.027865351130410526,0.027865351130410526,,0,0.0,0.0024776458740234375,0.892,0.108,500,21.97401369455069
S2-knn,25,1000,24.172756035073284,0.024172756035073285,0.024172756035073285,,0,0.0,0.0024852752685546875,0.958,0.042,500,21.744300989339788
random,26,1000,165523.67181149215,165.52367181149216,140.6609732378957,,61,0.061,0.0037627220153808594,0.502,0.498,500,12.197121356427091
treat_all,26,1000,674949.4290790542,674.9494290790542,531.3433560344413,,563,0.563,0.002190828323364258,0.0,1.0,500,2.1439523396007845
F,26,1000,14.680240231240257,0.014680240231240257,0.014680240231240257,,0,0.0,0.0025091171264648438,0.905,0.095,500,19.26673598235872
S2-linear,26,1000,20.96334524980643,0.02096334524980643,0.02096334524980643,,0,0.0,0.002500295639038086,0.846,0.154,500,21.26110960188124
S2-lasso,26,1000,33.40108828035919,0.03340108828035919,0.03340108828035919,,0,0.0,0.0025234222412109375,0.883,0.117,500,21.97401369455069
S2-knn,26,1000,97.4260182804841,0.0974260182804841,0.0974260182804841,,0,0.0,0.0026121139526367188,0.975,0.025,500,21.744300989339788
random,27,1000,160033.67777798805,160.03367777798806,143.94971141288735,,43,0.043,0.004129886627197266,0.508,0.492,500,12.197121356427091
treat_all,27,1000,638131.8086145602,638.1318086145602,525.6103169843637,,551,0.551,0.0022013187408447266,0.0,1.0,500,2.1439523396007845
F,27,1000,116.74260147939083,0.11674260147939083,0.11674260147939083,,0,0.0,0.0024476051330566406,0.921,0.079,500,19.26673598235872
S2-linear,27,1000,29.067305022754436,0.029067305022754435,0.029067305022754435,,0,0.0,0.002451181411743164,0.859,0.141,500,21.26110960188124
S2-lasso,27,1000,7.83729346546434,0.00783729346546434,0.00783729346546434,,0,0.0,0.0024547576904296875,0.891,0.109,500,21.97401369455069
S2-knn,27,1000,16185.268879394189,16.18526887939419,16.18526887939419,,0,0.0,0.0023250579833984375,0.971,0.029,500,21.744300989339788
random,28,1000,132999.00963457677,132.99900963457677,118.18605193848802,,35,0.035,0.0038268566131591797,0.505,0.495,500,12.197121356427091
treat_all,28,1000,625491.955515659,625.4919555156589,492.17443693359183,,540,0.54,0.0022323131561279297,0.0,1.0,500,2.1439523396007845
F,28,1000,20.156010747452456,0.020156010747452456,0.020156010747452456,,0,0.0,0.002521991729736328,0.915,0.085,500,19.26673598235872
S2-linear,28,1000,4.840629505685204,0.004840629505685204,0.004840629505685204,,0,0.0,0.002521991729736328,0.851,0.149,500,21.26110960188124
S2-lasso,28,1000,6.499843594011711,0.006499843594011711,0.006499843594011711,,0,0.0,0.00250244140625,0.884,0.116,500,21.97401369455069
S2-knn,28,1000,705.7283513050668,0.7057283513050667,0.7057283513050667,,0,0.0,0.002470254898071289,0.973,0.027,500,21.744300989339788
random,29,1000,149924.5959144163,149.9245959144163,137.1728245329919,,32,0.032,0.0037860870361328125,0.502,0.498,500,12.197121356427091
treat_all,29,1000,657012.8947596569,657.0128947596569,522.9335388446306,,534,0.534,0.002222299575805664,0.0,1.0,500,2.1439523396007845
F,29,1000,109.14018769283507,0.10914018769283507,0.10914018769283507,,0,0.0,0.0024831295013427734,0.925,0.075,500,19.26673598235872
S2-linear,29,1000,8.89133306295475,0.00889133306295475,0.00889133306295475,,0,0.0,0.002493143081665039,0.847,0.153,500,21.26110960188124
S2-lasso,29,1000,127.62675884096782,0.12762675884096783,0.12762675884096783,,0,0.0,0.0024759769439697266,0.894,0.106,500,21.97401369455069
S2-knn,29,1000,777.5104957559266,0.7775104957559267,0.7775104957559267,,0,0.0,0.0024585723876953125,0.971,0.029,500,21.744300989339788
random,30,1000,205106.003648475,205.106003648475,166.68272096163813,,92,0.092,0.003816366195678711,0.463,0.537,500,12.197121356427091
treat_all,30,1000,676222.5346690957,676.2225346690957,535.8888521099898,,555,0.555,0.0022542476654052734,0.0,1.0,500,2.1439523396007845
F,30,1000,0.0,0.0,0.0,,0,0.0,0.0025069713592529297,0.903,0.097,500,19.26673598235872
S2-linear,30,1000,0.0,0.0,0.0,,0,0.0,0.0024945735931396484,0.88,0.12,500,21.26110960188124
S2-lasso,30,1000,0.0,0.0,0.0,,0,0.0,0.0024673938751220703,0.914,0.086,500,21.97401369455069
S2-knn,30,1000,0.0,0.0,0.0,,0,0.0,0.0024607181549072266,0.978,0.022,500,21.744300989339788
random,31,1000,144789.57783850894,144.78957783850893,144.78957783850893,,0,0.0,0.003815889358520508,0.508,0.492,500,12.197121356427091
treat_all,31,1000,683371.048151608,683.371048151608,564.7310287444255,,505,0.505,0.0022346973419189453,0.0,1.0,500,2.1439523396007845
F,31,1000,16.676686660737275,0.016676686660737274,0.016676686660737274,,0,0.0,0.002528667449951172,0.888,0.112,500,19.26673598235872
S2-linear,31,1000,9.795707543647838,0.009795707543647838,0.009795707543647838,,0,0.0,0.0025098323822021484,0.859,0.141,500,21.26110960188124
S2-lasso,31,1000,12.437826143796869,0.01243782614379687,0.01243782614379687,,0,0.0,0.0025014877319335938,0.889,0.111,500,21.97401369455069
S2-knn,31,1000,154.07870143741584,0.15407870143741584,0.15407870143741584,,0,0.0,0.0025038719177246094,0.964,0.036,500,21.744300989339788
random,32,1000,163960.86713916843,163.96086713916844,138.7609570251231,,61,0.061,0.003671884536743164,0.525,0.475,500,12.197121356427091
treat_all,32,1000,671840.1372173037,671.8401372173038,541.3224202523792,,586,0.586,0.002137899398803711,0.0,1.0,500,2.1439523396007845
F,32,1000,143.6355232783455,0.1436355232783455,0.1436355232783455,,0,0.0,0.002422332763671875,0.926,0.074,500,19.26673598235872
S2-linear,32,1000,195.68934372562092,0.1956893437256209,0.1956893437256209,,0,0.0,0.002419710159301758,0.849,0.151,500,21.26110960188124
S2-lasso,32,1000,166.32818682058098,0.16632818682058098,0.16632818682058098,,0,0.0,0.002409219741821289,0.913,0.087,500,21.97401369455069
S2-knn,32,1000,292.8753497825366,0.2928753497825366,0.2928753497825366,,0,0.0,0.002445220947265625,0.973,0.027,500,21.744300989339788
random,33,1000,177209.83833803388,177.20983833803388,154.0849079333392,,57,0.057,0.0037734508514404297,0.479,0.521,500,12.197121356427091
treat_all,33,1000,660033.4919731212,660.0334919731212,544.7854515022849,,536,0.536,0.0021085739135742188,0.0,1.0,500,2.1439523396007845
F,33,1000,4291.134124677128,4.291134124677128,4.291134124677128,,0,0.0,0.002368927001953125,0.901,0.099,500,19.26673598235872
S2-linear,33,1000,2500.687913162401,2.500687913162401,2.500687913162401,,0,0.0,0.0023605823516845703,0.855,0.145,500,21.26110960188124
S2-lasso,33,1000,3351.1811754108385,3.3511811754108383,3.3511811754108383,,0,0.0,0.0024344921112060547,0.899,0.101,500,21.97401369455069
S2-knn,33,1000,11424.985338698352,11.424985338698352,11.424985338698352,,0,0.0,0.002251863479614258,0.972,0.028,500,21.744300989339788
random,34,1000,186175.2115291489,186.1752115291489,155.0586606014131,,71,0.071,0.0036787986755371094,0.49,0.51,500,12.197121356427091
treat_all,34,1000,683470.8015417451,683.4708015417451,536.9898898497795,,561,0.561,0.0021469593048095703,0.0,1.0,500,2.1439523396007845
F,34,1000,36.18227234591603,0.03618227234591603,0.03618227234591603,,0,0.0,0.002451658248901367,0.897,0.103,500,19.26673598235872
S2-linear,34,1000,30.569250437117095,0.030569250437117095,0.030569250437117095,,0,0.0,0.0024576187133789062,0.874,0.126,500,21.26110960188124
S2-lasso,34,1000,45.46578358834813,0.04546578358834813,0.04546578358834813,,0,0.0,0.0024590492248535156,0.908,0.092,500,21.97401369455069
S2-knn,34,1000,2224.003237152476,2.2240032371524756,2.2240032371524756,,0,0.0,0.002416849136352539,0.975,0.025,500,21.744300989339788
random,35,1000,211679.68121844664,211.67968121844663,177.4870201576735,,84,0.084,0.0036695003509521484,0.501,0.499,500,12.197121356427091
treat_all,35,1000,719390.2213438429,719.3902213438429,583.7650020199632,,585,0.585,0.0021414756774902344,0.0,1.0,500,2.1439523396007845
F,35,1000,646.2140197814701,0.6462140197814702,0.6462140197814702,,0,0.0,0.002428770065307617,0.927,0.073,500,19.26673598235872
S2-linear,35,1000,9.370838182170136,0.009370838182170136,0.009370838182170136,,0,0.0,0.002454519271850586,0.858,0.142,500,21.26110960188124
S2-lasso,35,1000,76.41522003972621,0.07641522003972621,0.07641522003972621,,0,0.0,0.002427339553833008,0.904,0.096,500,21.97401369455069
S2-knn,35,1000,2904.2700078521093,2.904270007852109,2.904270007852109,,0,0.0,0.002358675003051758,0.972,0.028,500,21.744300989339788
random,36,1000,176340.99530203678,176.3409953020368,141.9674269745727,,81,0.081,0.003618001937866211,0.495,0.505,500,12.197121356427091
treat_all,36,1000,655422.1320642201,655.4221320642201,512.1189410468659,,576,0.576,0.0021085739135742188,0.0,1.0,500,2.1439523396007845
F,36,1000,76.95002919719894,0.07695002919719894,0.07695002919719894,,0,0.0,0.0024061203002929688,0.906,0.094,500,19.26673598235872
S2-linear,36,1000,4.191493159690219,0.004191493159690219,0.004191493159690219,,0,0.0,0.0024085044860839844,0.874,0.126,500,21.26110960188124
S2-lasso,36,1000,128.0034587163658,0.1280034587163658,0.1280034587163658,,0,0.0,0.0024013519287109375,0.907,0.093,500,21.97401369455069
S2-knn,36,1000,1253.3495489723166,1.2533495489723165,1.2533495489723165,,0,0.0,0.0023658275604248047,0.972,0.028,500,21.744300989339788
random,37,1000,168398.20212192723,168.39820212192723,149.01149979661682,,47,0.047,0.0037233829498291016,0.494,0.506,500,12.197121356427091
treat_all,37,1000,659595.0593926059,659.5950593926059,512.1166953818778,,541,0.541,0.0021550655364990234,0.0,1.0,500,2.1439523396007845
F,37,1000,0.7926341258136858,0.0007926341258136857,0.0007926341258136857,,0,0.0,0.0024840831756591797,0.92,0.08,500,19.26673598235872
S2-linear,37,1000,0.7421386467592828,0.0007421386467592828,0.0007421386467592828,,0,0.0,0.0024895668029785156,0.854,0.146,500,21.26110960188124
S2-lasso,37,1000,2.0334877446424993,0.002033487744642499,0.002033487744642499,,0,0.0,0.0024764537811279297,0.907,0.093,500,21.97401369455069
S2-knn,37,1000,2.0334877446424993,0.002033487744642499,0.002033487744642499,,0,0.0,0.002468109130859375,0.971,0.029,500,21.744300989339788
random,38,1000,179475.65454742947,179.47565454742946,164.52968774428774,,39,0.039,0.0036890506744384766,0.492,0.508,500,12.197121356427091
treat_all,38,1000,687507.1655648237,687.5071655648237,570.1662760358926,,531,0.531,0.002154827117919922,0.0,1.0,500,2.1439523396007845
F,38,1000,0.09091363166223074,9.091363166223074e-05,9.091363166223074e-05,,0,0.0,0.0024766921997070312,0.909,0.091,500,19.26673598235872
S2-linear,38,1000,23.987770632802395,0.023987770632802396,0.023987770632802396,,0,0.0,0.0024657249450683594,0.859,0.141,500,21.26110960188124
S2-lasso,38,1000,12.912452594515127,0.012912452594515128,0.012912452594515128,,0,0.0,0.002475261688232422,0.897,0.103,500,21.97401369455069
S2-knn,38,1000,2.265115265099886,0.002265115265099886,0.002265115265099886,,0,0.0,0.002468109130859375,0.97,0.03,500,21.744300989339788
random,39,1000,169229.7749945002,169.22977499450022,137.96253959722213,,72,0.072,0.0036308765411376953,0.501,0.499,500,12.197121356427091
treat_all,39,1000,661448.6991674976,661.4486991674976,504.38701103410745,,573,0.573,0.002213716506958008,0.0,1.0,500,2.1439523396007845
F,39,1000,960.6424400991501,0.9606424400991501,0.9606424400991501,,0,0.0,0.002373933792114258,0.915,0.085,500,19.26673598235872
S2-linear,39,1000,373.23379826597636,0.37323379826597636,0.37323379826597636,,0,0.0,0.0023756027221679688,0.862,0.138,500,21.26110960188124
S2-lasso,39,1000,496.2584600249633,0.4962584600249633,0.4962584600249633,,0,0.0,0.0023941993713378906,0.887,0.113,500,21.97401369455069
S2-knn,39,1000,1386.4905861580214,1.3864905861580215,1.3864905861580215,,0,0.0,0.0023698806762695312,0.965,0.035,500,21.744300989339788
random,40,1000,170677.64558550096,170.67764558550095,160.23194667280103,,28,0.028,0.0037107467651367188,0.498,0.502,500,12.197121356427091
treat_all,40,1000,669304.3229335042,669.3043229335043,558.5833316393548,,526,0.526,0.002146005630493164,0.0,1.0,500,2.1439523396007845
F,40,1000,0.12816384559896488,0.00012816384559896489,0.00012816384559896489,,0,0.0,0.0024809837341308594,0.898,0.102,500,19.26673598235872
S2-linear,40,1000,0.5878994102911586,0.0005878994102911586,0.0005878994102911586,,0,0.0,0.002460002899169922,0.857,0.143,500,21.26110960188124
S2-lasso,40,1000,0.5878994102911586,0.0005878994102911586,0.0005878994102911586,,0,0.0,0.0024688243865966797,0.912,0.088,500,21.97401369455069
S2-knn,40,1000,0.5878994102911586,0.0005878994102911586,0.0005878994102911586,,0,0.0,0.002443552017211914,0.974,0.026,500,21.744300989339788
random,41,1000,164284.74678042252,164.28474678042252,137.2562618006616,,66,0.066,0.003657102584838867,0.494,0.506,500,12.197121356427091
treat_all,41,1000,658432.1145159635,658.4321145159635,496.3679275328534,,560,0.56,0.0020856857299804688,0.0,1.0,500,2.1439523396007845
F,41,1000,2596.5862353852053,2.5965862353852054,2.5965862353852054,,0,0.0,0.0023298263549804688,0.904,0.096,500,19.26673598235872
S2-linear,41,1000,610.664244241583,0.6106642442415829,0.6106642442415829,,0,0.0,0.0023813247680664062,0.854,0.146,500,21.26110960188124
S2-lasso,41,1000,1927.7147634828214,1.9277147634828213,1.9277147634828213,,0,0.0,0.0023436546325683594,0.895,0.105,500,21.97401369455069
S2-knn,41,1000,20122.115713375137,20.122115713375138,20.122115713375138,,0,0.0,0.0022606849670410156,0.962,0.038,500,21.744300989339788
random,42,1000,161158.82184745598,161.15882184745598,131.89530802108985,,73,0.073,0.0035958290100097656,0.495,0.505,500,12.197121356427091
treat_all,42,1000,628121.7603054844,628.1217603054844,482.0420488562502,,568,0.568,0.0020761489868164062,0.0,1.0,500,2.1439523396007845
F,42,1000,0.4228144584745033,0.0004228144584745033,0.0004228144584745033,,0,0.0,0.0023877620697021484,0.913,0.087,500,19.26673598235872
S2-linear,42,1000,0.17058014194916704,0.00017058014194916703,0.00017058014194916703,,0,0.0,0.002389192581176758,0.863,0.137,500,21.26110960188124
S2-lasso,42,1000,0.17058014194916704,0.00017058014194916703,0.00017058014194916703,,0,0.0,0.0023849010467529297,0.9,0.1,500,21.97401369455069
S2-knn,42,1000,58.35631256200899,0.05835631256200899,0.05835631256200899,,0,0.0,0.0024073123931884766,0.973,0.027,500,21.744300989339788
random,43,1000,144682.2079499404,144.68220794994042,137.04685778962246,,20,0.02,0.0036728382110595703,0.516,0.484,500,12.197121356427091
treat_all,43,1000,650089.4528559139,650.0894528559139,521.7881337747978,,536,0.536,0.0021352767944335938,0.0,1.0,500,2.1439523396007845
F,43,1000,1323.7155632547156,1.3237155632547155,1.3237155632547155,,0,0.0,0.002398967742919922,0.918,0.082,500,19.26673598235872
S2-linear,43,1000,9.297121810576604,0.009297121810576604,0.009297121810576604,,0,0.0,0.002441883087158203,0.855,0.145,500,21.26110960188124
S2-lasso,43,1000,57.84544430027793,0.05784544430027793,0.05784544430027793,,0,0.0,0.002444028854370117,0.891,0.109,500,21.97401369455069
S2-knn,43,1000,2247.695959599777,2.2476959595997767,2.2476959595997767,,0,0.0,0.0023946762084960938,0.97,0.03,500,21.744300989339788
random,44,1000,188096.82582010998,188.09682582010998,149.0128157399098,,93,0.093,0.0036542415618896484,0.478,0.522,500,12.197121356427091
treat_all,44,1000,656346.2267446707,656.3462267446706,515.3877498975257,,571,0.571,0.0021355152130126953,0.0,1.0,500,2.1439523396007845
F,44,1000,320.01238253175757,0.32001238253175757,0.32001238253175757,,0,0.0,0.0024416446685791016,0.92,0.08,500,19.26673598235872
S2-linear,44,1000,315.1581079983679,0.3151581079983679,0.3151581079983679,,0,0.0,0.0024178028106689453,0.889,0.111,500,21.26110960188124
S2-lasso,44,1000,312.9533531897801,0.3129533531897801,0.3129533531897801,,0,0.0,0.0024170875549316406,0.915,0.085,500,21.97401369455069
S2-knn,44,1000,400.0009596604708,0.40000095966047083,0.40000095966047083,,0,0.0,0.0024008750915527344,0.971,0.029,500,21.744300989339788
random,45,1000,193359.8171383955,193.3598171383955,169.18757389781678,,62,0.062,0.0036163330078125,0.506,0.494,500,12.197121356427091
treat_all,45,1000,681030.1570345048,681.0301570345048,567.0929941723238,,568,0.568,0.002071857452392578,0.0,1.0,500,2.1439523396007845
F,45,1000,3548.528277603637,3.548528277603637,3.548528277603637,,0,0.0,0.0023415088653564453,0.917,0.083,500,19.26673598235872
S2-linear,45,1000,692.824199389265,0.692824199389265,0.692824199389265,,0,0.0,0.0023965835571289062,0.854,0.146,500,21.26110960188124
S2-lasso,45,1000,1159.1250869011424,1.1591250869011425,1.1591250869011425,,0,0.0,0.0023488998413085938,0.898,0.102,500,21.97401369455069
S2-knn,45,1000,7620.8922059044335,7.6208922059044335,7.6208922059044335,,0,0.0,0.002244234085083008,0.963,0.037,500,21.744300989339788
random,46,1000,181582.24055092278,181.5822405509228,158.84949775210072,,58,0.058,0.003664731979370117,0.491,0.509,500,12.197121356427091
treat_all,46,1000,671279.593148928,671.279593148928,538.8508812383515,,549,0.549,0.0021278858184814453,0.0,1.0,500,2.1439523396007845
F,46,1000,5911.7156153224,5.911715615322399,5.911715615322399,,0,0.0,0.0024690628051757812,0.909,0.091,500,19.26673598235872
S2-linear,46,1000,1434.1147362131128,1.4341147362131128,1.4341147362131128,,0,0.0,0.002587556838989258,0.866,0.134,500,21.26110960188124
S2-lasso,46,1000,3353.1347173756667,3.3531347173756667,3.3531347173756667,,0,0.0,0.0023665428161621094,0.906,0.094,500,21.97401369455069
S2-knn,46,1000,27300.017764778255,27.300017764778254,27.300017764778254,,0,0.0,0.0022895336151123047,0.973,0.027,500,21.744300989339788
random,47,1000,163453.08406440835,163.45308406440836,150.85479024631348,,32,0.032,0.0037202835083007812,0.519,0.481,500,12.197121356427091
treat_all,47,1000,696548.2999153405,696.5482999153405,571.8013698056878,,551,0.551,0.0021932125091552734,0.0,1.0,500,2.1439523396007845
F,47,1000,0.0,0.0,0.0,,0,0.0,0.002501249313354492,0.911,0.089,500,19.26673598235872
S2-linear,47,1000,2.773078965180318,0.0027730789651803176,0.0027730789651803176,,0,0.0,0.0024919509887695312,0.859,0.141,500,21.26110960188124
S2-lasso,47,1000,11.557804966769746,0.011557804966769746,0.011557804966769746,,0,0.0,0.002510547637939453,0.913,0.087,500,21.97401369455069
S2-knn,47,1000,1.820549810374196,0.001820549810374196,0.001820549810374196,,0,0.0,0.0024840831756591797,0.968,0.032,500,21.744300989339788
random,48,1000,201298.02220502414,201.29802220502415,157.93213937600706,,106,0.106,0.0036268234252929688,0.482,0.518,500,12.197121356427091
treat_all,48,1000,661248.4627664424,661.2484627664425,524.0444774110958,,588,0.588,0.0020761489868164062,0.0,1.0,500,2.1439523396007845
F,48,1000,0.0,0.0,0.0,,0,0.0,0.0024025440216064453,0.908,0.092,500,19.26673598235872
S2-linear,48,1000,0.0,0.0,0.0,,0,0.0,0.0024254322052001953,0.856,0.144,500,21.26110960188124
S2-lasso,48,1000,0.0,0.0,0.0,,0,0.0,0.002391815185546875,0.893,0.107,500,21.97401369455069
S2-knn,48,1000,2492.284981994973,2.492284981994973,2.492284981994973,,0,0.0,0.002350330352783203,0.968,0.032,500,21.744300989339788
random,49,1000,207039.54740131754,207.03954740131755,174.2120551040729,,74,0.074,0.0037250518798828125,0.461,0.539,500,12.197121356427091
treat_all,49,1000,693161.6909966832,693.1616909966832,542.4560917697717,,535,0.535,0.0021550655364990234,0.0,1.0,500,2.1439523396007845
F,49,1000,5.989186938009652,0.005989186938009652,0.005989186938009652,,0,0.0,0.002490520477294922,0.903,0.097,500,19.26673598235872
S2-linear,49,1000,8.006034900067565,0.008006034900067564,0.008006034900067564,,0,0.0,0.0025069713592529297,0.884,0.116,500,21.26110960188124
S2-lasso,49,1000,5.5979646505115,0.0055979646505115,0.0055979646505115,,0,0.0,0.0024840831756591797,0.902,0.098,500,21.97401369455069
S2-knn,49,1000,158.7780289854855,0.1587780289854855,0.1587780289854855,,0,0.0,0.0024938583374023438,0.97,0.03,500,21.744300989339788
random,0,1000,155757.95225978474,155.75795225978473,143.43631555969924,,31,0.031,0.0037441253662109375,0.509,0.491,1000,12.197121356427091
treat_all,0,1000,673135.3494917059,673.1353494917059,539.087562761301,,540,0.54,0.002240896224975586,0.0,1.0,1000,2.1439523396007845
F,0,1000,255.75517661765397,0.25575517661765396,0.25575517661765396,,0,0.0,0.0025005340576171875,0.916,0.084,1000,18.009071241715084
S2-linear,0,1000,172.04171349210446,0.17204171349210445,0.17204171349210445,,0,0.0,0.0024526119232177734,0.89,0.11,1000,22.01339260454732
S2-lasso,0,1000,283.97708435196745,0.28397708435196745,0.28397708435196745,,0,0.0,0.0024569034576416016,0.928,0.072,1000,21.785068820391967
S2-knn,0,1000,312.5411514264913,0.3125411514264913,0.3125411514264913,,0,0.0,0.0024764537811279297,0.947,0.053,1000,21.835988469139718
random,1,1000,175568.02269690303,175.56802269690303,155.98393093991658,,51,0.051,0.0035974979400634766,0.49,0.51,1000,12.197121356427091
treat_all,1,1000,652576.2500789016,652.5762500789017,528.029542241522,,541,0.541,0.002128124237060547,0.0,1.0,1000,2.1439523396007845
F,1,1000,13032.209074932322,13.032209074932322,13.032209074932322,,0,0.0,0.0022399425506591797,0.914,0.086,1000,18.009071241715084
S2-linear,1,1000,4514.891767356146,4.514891767356146,4.514891767356146,,0,0.0,0.0023238658905029297,0.885,0.115,1000,22.01339260454732
S2-lasso,1,1000,18128.012822161367,18.128012822161367,18.128012822161367,,0,0.0,0.0022432804107666016,0.921,0.079,1000,21.785068820391967
S2-knn,1,1000,24212.678083505853,24.212678083505853,24.212678083505853,,0,0.0,0.0022346973419189453,0.935,0.065,1000,21.835988469139718
random,2,1000,156071.3360240014,156.0713360240014,145.3442747483556,,26,0.026,0.003671407699584961,0.503,0.497,1000,12.197121356427091
treat_all,2,1000,674199.883425932,674.1998834259321,555.2555265858045,,529,0.529,0.002207517623901367,0.0,1.0,1000,2.1439523396007845
F,2,1000,8.658734265258897,0.008658734265258896,0.008658734265258896,,0,0.0,0.0025119781494140625,0.917,0.083,1000,18.009071241715084
S2-linear,2,1000,11.083395357823639,0.011083395357823638,0.011083395357823638,,0,0.0,0.0025177001953125,0.876,0.124,1000,22.01339260454732
S2-lasso,2,1000,9.959676251431732,0.009959676251431732,0.009959676251431732,,0,0.0,0.0024874210357666016,0.917,0.083,1000,21.785068820391967
S2-knn,2,1000,10.129798345517033,0.010129798345517032,0.010129798345517032,,0,0.0,0.0026121139526367188,0.932,0.068,1000,21.835988469139718
random,3,1000,199224.8263149948,199.2248263149948,170.45900660320055,,70,0.07,0.003849029541015625,0.491,0.509,1000,12.197121356427091
treat_all,3,1000,706124.1851311645,706.1241851311645,565.2843797228707,,561,0.561,0.0022771358489990234,0.0,1.0,1000,2.1439523396007845
F,3,1000,263.7233082255135,0.2637233082255135,0.2637233082255135,,0,0.0,0.0024366378784179688,0.92,0.08,1000,18.009071241715084
S2-linear,3,1000,530.9709154637335,0.5309709154637335,0.5309709154637335,,0,0.0,0.002440214157104492,0.884,0.116,1000,22.01339260454732
S2-lasso,3,1000,826.5614200372931,0.8265614200372932,0.8265614200372932,,0,0.0,0.002446413040161133,0.915,0.085,1000,21.785068820391967
S2-knn,3,1000,1532.644607677918,1.5326446076779179,1.5326446076779179,,0,0.0,0.0024137496948242188,0.943,0.057,1000,21.835988469139718
random,4,1000,140511.1536472406,140.5111536472406,124.80569804045048,,40,0.04,0.003643512725830078,0.504,0.496,1000,12.197121356427091
treat_all,4,1000,634025.2931005989,634.0252931005989,481.8191380760083,,544,0.544,0.0022094249725341797,0.0,1.0,1000,2.1439523396007845
F,4,1000,1271.5900753979415,1.2715900753979414,1.2715900753979414,,0,0.0,0.0023877620697021484,0.932,0.068,1000,18.009071241715084
