method,sim_seed,N_sim,total_wait,mean_wait_all,mean_wait_served,mean_oracle_outcome_served,num_unserved,frac_unserved,sim_wall_s,alloc_0,alloc_1,N,ipw_value
treat_all,2,5000,11208001.827710196,2241.600365542039,1880.8117402800444,,1351,0.2702,0.01396322250366211,0.0,1.0,5000,0.04687417834476838
F,2,5000,179.58954083749512,0.03591790816749903,0.03591790816749903,,0,0.0,0.015458822250366211,0.75,0.25,5000,0.045862923443824595
S2-linear,2,5000,244.67326362099567,0.04893465272419913,0.04893465272419913,,0,0.0,0.015371561050415039,0.618,0.382,5000,0.04605962036110234
S2-lasso,2,5000,154.2527485495056,0.030850549709901122,0.030850549709901122,,0,0.0,0.015423059463500977,0.729,0.271,5000,0.04558403059405943
S2-knn,2,5000,74.81245526873955,0.01496249105374791,0.01496249105374791,,0,0.0,0.015310049057006836,0.8624,0.1376,5000,0.045829222872801265
random,3,5000,35062.57123460376,7.012514246920753,7.012514246920753,,0,0.0,0.02236175537109375,0.4904,0.5096,5000,0.04337750741873452
treat_all,3,5000,10647142.43141778,2129.428486283556,1845.3754256461218,,1164,0.2328,0.014070987701416016,0.0,1.0,5000,0.04687417834476838
F,3,5000,3.351653766820408,0.0006703307533640815,0.0006703307533640815,,0,0.0,0.015584945678710938,0.7322,0.2678,5000,0.045862923443824595
S2-linear,3,5000,40.2733892935951,0.008054677858719021,0.008054677858719021,,0,0.0,0.015693187713623047,0.6074,0.3926,5000,0.04605962036110234
S2-lasso,3,5000,3.351653766820408,0.0006703307533640815,0.0006703307533640815,,0,0.0,0.01559305191040039,0.7138,0.2862,5000,0.04558403059405943
S2-knn,3,5000,3.351653766820408,0.0006703307533640815,0.0006703307533640815,,0,0.0,0.015330791473388672,0.8564,0.1436,5000,0.045829222872801265
random,4,5000,7906.3803740259245,1.5812760748051848,1.5812760748051848,,0,0.0,0.022185802459716797,0.4988,0.5012,5000,0.04337750741873452
treat_all,4,5000,10693641.198083345,2138.728239616669,1825.8924519960478,,1228,0.2456,0.014012813568115234,0.0,1.0,5000,0.04687417834476838
F,4,5000,0.0,0.0,0.0,,0,0.0,0.015542030334472656,0.7386,0.2614,5000,0.045862923443824595
S2-linear,4,5000,15.674897996052309,0.0031349795992104616,0.0031349795992104616,,0,0.0,0.015396833419799805,0.6092,0.3908,5000,0.04605962036110234
S2-lasso,4,5000,0.0,0.0,0.0,,0,0.0,0.015404939651489258,0.7134,0.2866,5000,0.04558403059405943
S2-knn,4,5000,0.0,0.0,0.0,,0,0.0,0.015297651290893555,0.8578,0.1422,5000,0.045829222872801265
random,5,5000,9630.436500480233,1.9260873000960466,1.9260873000960466,,0,0.0,0.02228403091430664,0.4978,0.5022,5000,0.04337750741873452
treat_all,5,5000,10432807.88009182,2086.561576018364,1777.2892787374176,,1199,0.2398,0.013971328735351562,0.0,1.0,5000,0.04687417834476838
F,5,5000,0.2250617006396567,4.5012340127931335e-05,4.5012340127931335e-05,,0,0.0,0.015368938446044922,0.738,0.262,5000,0.045862923443824595
S2-linear,5,5000,0.0,0.0,0.0,,0,0.0,0.015308141708374023,0.6012,0.3988,5000,0.04605962036110234
S2-lasso,5,5000,0.0,0.0,0.0,,0,0.0,0.01532888412475586,0.7098,0.2902,5000,0.04558403059405943
S2-knn,5,5000,1372.6772755349184,0.2745354551069837,0.2745354551069837,,0,0.0,0.015109062194824219,0.866,0.134,5000,0.045829222872801265
random,6,5000,10020.33823943477,2.004067647886954,2.004067647886954,,0,0.0,0.02234506607055664,0.502,0.498,5000,0.04337750741873452
treat_all,6,5000,10732678.350417584,2146.535670083517,1866.2327028010166,,1086,0.2172,0.014055013656616211,0.0,1.0,5000,0.04687417834476838
F,6,5000,40.310091867207575,0.008062018373441514,0.008062018373441514,,0,0.0,0.015414953231811523,0.7422,0.2578,5000,0.045862923443824595
S2-linear,6,5000,3.5816180729947575,0.0007163236145989515,0.0007163236145989515,,0,0.0,0.015506982803344727,0.617,0.383,5000,0.04605962036110234
S2-lasso,6,5000,19.501103296423075,0.003900220659284615,0.003900220659284615,,0,0.0,0.015935897827148438,0.7182,0.2818,5000,0.04558403059405943
S2-knn,6,5000,191.08097794462122,0.038216195588924244,0.038216195588924244,,0,0.0,0.015878915786743164,0.871,0.129,5000,0.045829222872801265
random,7,5000,142694.21216897175,28.53884243379435,28.53884243379435,,0,0.0,0.022224903106689453,0.4952,0.5048,5000,0.04337750741873452
treat_all,7,5000,11141284.627039354,2228.2569254078708,1866.819665428606,,1391,0.2782,0.013904094696044922,0.0,1.0,5000,0.04687417834476838
F,7,5000,14.916930995496077,0.0029833861990992156,0.0029833861990992156,,0,0.0,0.015420198440551758,0.7464,0.2536,5000,0.045862923443824595
S2-linear,7,5000,2.1492230608072247,0.00042984461216144493,0.00042984461216144493,,0,0.0,0.015294075012207031,0.6138,0.3862,5000,0.04605962036110234
S2-lasso,7,5000,9.707763906043319,0.0019415527812086638,0.0019415527812086638,,0,0.0,0.015281915664672852,0.7204,0.2796,5000,0.04558403059405943
S2-knn,7,5000,12.296081154846053,0.0024592162309692105,0.0024592162309692105,,0,0.0,0.015292167663574219,0.8622,0.1378,5000,0.045829222872801265
random,8,5000,47435.843649022834,9.487168729804567,9.487168729804567,,0,0.0,0.022202014923095703,0.5012,0.4988,5000,0.04337750741873452
treat_all,8,5000,11111386.47705729,2222.277295411458,1915.7310349963607,,1268,0.2536,0.013995170593261719,0.0,1.0,5000,0.04687417834476838
F,8,5000,1.8789706139300544,0.0003757941227860109,0.0003757941227860109,,0,0.0,0.015369892120361328,0.7406,0.2594,5000,0.045862923443824595
S2-linear,8,5000,100.13350842310788,0.020026701684621576,0.020026701684621576,,0,0.0,0.01529383659362793,0.6096,0.3904,5000,0.04605962036110234
S2-lasso,8,5000,1.8789706139300544,0.0003757941227860109,0.0003757941227860109,,0,0.0,0.0152130126953125,0.721,0.279,5000,0.04558403059405943
S2-knn,8,5000,1.8789706139300544,0.0003757941227860109,0.0003757941227860109,,0,0.0,0.015177011489868164,0.8622,0.1378,5000,0.045829222872801265
random,9,5000,3625.786746453152,0.7251573492906304,0.7251573492906304,,0,0.0,0.02220606803894043,0.5012,0.4988,5000,0.04337750741873452
treat_all,9,5000,10792290.742281483,2158.458148456297,1867.6278783204182,,1173,0.2346,0.01392364501953125,0.0,1.0,5000,0.04687417834476838
F,9,5000,0.0,0.0,0.0,,0,0.0,0.015256881713867188,0.7396,0.2604,5000,0.045862923443824595
S2-linear,9,5000,66.29662904329251,0.013259325808658502,0.013259325808658502,,0,0.0,0.015249013900756836,0.6016,0.3984,5000,0.04605962036110234
S2-lasso,9,5000,0.0,0.0,0.0,,0,0.0,0.015182733535766602,0.7142,0.2858,5000,0.04558403059405943
S2-knn,9,5000,567.1802923510279,0.11343605847020558,0.11343605847020558,,0,0.0,0.01532292366027832,0.8634,0.1366,5000,0.045829222872801265
random,10,5000,50075.80022000923,10.015160044001846,10.015160044001846,,0,0.0,0.022305011749267578,0.5032,0.4968,5000,0.04337750741873452
treat_all,10,5000,11101948.75236157,2220.389750472314,1910.9504598892534,,1238,0.2476,0.014067888259887695,0.0,1.0,5000,0.04687417834476838
F,10,5000,1.3156259120644131,0.0002631251824128826,0.0002631251824128826,,0,0.0,0.015291929244995117,0.7382,0.2618,5000,0.045862923443824595
S2-linear,10,5000,2.4380736622476213,0.00048761473244952425,0.00048761473244952425,,0,0.0,0.015302181243896484,0.6052,0.3948,5000,0.04605962036110234
S2-lasso,10,5000,2.4380736622476213,0.00048761473244952425,0.00048761473244952425,,0,0.0,0.01520395278930664,0.712,0.288,5000,0.04558403059405943
S2-knn,10,5000,1.3156259120644131,0.0002631251824128826,0.0002631251824128826,,0,0.0,0.015195131301879883,0.8632,0.1368,5000,0.045829222872801265
random,11,5000,0.9738784306367245,0.0001947756861273449,0.0001947756861273449,,0,0.0,0.02251124382019043,0.5032,0.4968,5000,0.04337750741873452
treat_all,11,5000,10574783.867560476,2114.9567735120954,1820.2858302277305,,1079,0.2158,0.014282941818237305,0.0,1.0,5000,0.04687417834476838
F,11,5000,1.2944489657872307,0.00025888979315744613,0.00025888979315744613,,0,0.0,0.015456914901733398,0.7442,0.2558,5000,0.045862923443824595
S2-linear,11,5000,0.0,0.0,0.0,,0,0.0,0.015398025512695312,0.6168,0.3832,5000,0.04605962036110234
S2-lasso,11,5000,1.2944489657872307,0.00025888979315744613,0.00025888979315744613,,0,0.0,0.015418052673339844,0.7206,0.2794,5000,0.04558403059405943
S2-knn,11,5000,1.9603240740181729,0.0003920648148036346,0.0003920648148036346,,0,0.0,0.01536417007446289,0.871,0.129,5000,0.045829222872801265
random,12,5000,16222.380724490788,3.2444761448981576,3.2444761448981576,,0,0.0,0.022044897079467773,0.505,0.495,5000,0.04337750741873452
treat_all,12,5000,10246008.87149598,2049.201774299196,1769.0561181736666,,1090,0.218,0.013907194137573242,0.0,1.0,5000,0.04687417834476838
F,12,5000,22.988089051281953,0.004597617810256391,0.004597617810256391,,0,0.0,0.015219926834106445,0.7356,0.2644,5000,0.045862923443824595
S2-linear,12,5000,0.05706552292700312,1.1413104585400625e-05,1.1413104585400625e-05,,0,0.0,0.015163898468017578,0.6106,0.3894,5000,0.04605962036110234
S2-lasso,12,5000,41.356025794202694,0.008271205158840538,0.008271205158840538,,0,0.0,0.015125036239624023,0.7126,0.2874,5000,0.04558403059405943
S2-knn,12,5000,194.39270979040364,0.03887854195808073,0.03887854195808073,,0,0.0,0.015127897262573242,0.8612,0.1388,5000,0.045829222872801265
random,13,5000,145194.06632915683,29.038813265831365,29.038813265831365,,0,0.0,0.021933794021606445,0.4928,0.5072,5000,0.04337750741873452
treat_all,13,5000,10951082.917991996,2190.216583598399,1897.3505941963003,,1217,0.2434,0.013812065124511719,0.0,1.0,5000,0.04687417834476838
F,13,5000,4.829666974950353,0.0009659333949900706,0.0009659333949900706,,0,0.0,0.01520395278930664,0.7404,0.2596,5000,0.045862923443824595
S2-linear,13,5000,12.78861049353426,0.0025577220987068523,0.0025577220987068523,,0,0.0,0.01515817642211914,0.6054,0.3946,5000,0.04605962036110234
S2-lasso,13,5000,4.829666974950353,0.0009659333949900706,0.0009659333949900706,,0,0.0,0.01509714126586914,0.7152,0.2848,5000,0.04558403059405943
S2-knn,13,5000,122.79885183144118,0.024559770366288237,0.024559770366288237,,0,0.0,0.015088081359863281,0.8584,0.1416,5000,0.045829222872801265
random,14,5000,9027.32747970351,1.805465495940702,1.805465495940702,,0,0.0,0.0220186710357666,0.493,0.507,5000,0.04337750741873452
treat_all,14,5000,10670735.024763152,2134.1470049526306,1829.8063458767647,,1208,0.2416,0.013878107070922852,0.0,1.0,5000,0.04687417834476838
F,14,5000,32.03753507819443,0.006407507015638886,0.006407507015638886,,0,0.0,0.015213966369628906,0.7454,0.2546,5000,0.045862923443824595
S2-linear,14,5000,35.67637306498194,0.007135274612996388,0.007135274612996388,,0,0.0,0.015233755111694336,0.6134,0.3866,5000,0.04605962036110234
S2-lasso,14,5000,32.94392845438776,0.006588785690877552,0.006588785690877552,,0,0.0,0.015233993530273438,0.7308,0.2692,5000,0.04558403059405943
S2-knn,14,5000,114.45259092147396,0.02289051818429479,0.02289051818429479,,0,0.0,0.015163183212280273,0.8608,0.1392,5000,0.045829222872801265
random,15,5000,308.50361490824935,0.06170072298164987,0.06170072298164987,,0,0.0,0.022027969360351562,0.5086,0.4914,5000,0.04337750741873452
treat_all,15,5000,10740522.060297873,2148.1044120595748,1819.451622608164,,1272,0.2544,0.013962984085083008,0.0,1.0,5000,0.04687417834476838
F,15,5000,3.991738118359916,0.0007983476236719831,0.0007983476236719831,,0,0.0,0.015295982360839844,0.7368,0.2632,5000,0.045862923443824595
S2-linear,15,5000,4.101600670073349,0.0008203201340146698,0.0008203201340146698,,0,0.0,0.015088796615600586,0.611,0.389,5000,0.04605962036110234
S2-lasso,15,5000,5.011751185231898,0.0010023502370463794,0.0010023502370463794,,0,0.0,0.015123844146728516,0.7104,0.2896,5000,0.04558403059405943
S2-knn,15,5000,7950.927783561448,1.5901855567122898,1.5901855567122898,,0,0.0,0.015027046203613281,0.861,0.139,5000,0.045829222872801265
random,16,5000,45483.32519409308,9.096665038818616,9.096665038818616,,0,0.0,0.02197098731994629,0.504,0.496,5000,0.04337750741873452
treat_all,16,5000,10779761.526010431,2155.9523052020863,1822.6785935527378,,1287,0.2574,0.013855934143066406,0.0,1.0,5000,0.04687417834476838
F,16,5000,0.0,0.0,0.0,,0,0.0,0.015229940414428711,0.7352,0.2648,5000,0.045862923443824595
S2-linear,16,5000,0.0,0.0,0.0,,0,0.0,0.015198945999145508,0.603,0.397,5000,0.04605962036110234
S2-lasso,16,5000,0.0,0.0,0.0,,0,0.0,0.01520395278930664,0.718,0.282,5000,0.04558403059405943
S2-knn,16,5000,0.0,0.0,0.0,,0,0.0,0.015249252319335938,0.868,0.132,5000,0.045829222872801265
random,17,5000,80432.61482046399,16.086522964092797,16.086522964092797,,0,0.0,0.022051095962524414,0.4952,0.5048,5000,0.04337750741873452
treat_all,17,5000,10832392.73367557,2166.478546735114,1865.1878907073917,,1226,0.2452,0.01398611068725586,0.0,1.0,5000,0.04687417834476838
F,17,5000,0.0,0.0,0.0,,0,0.0,0.015465974807739258,0.7492,0.2508,5000,0.045862923443824595
S2-linear,17,5000,100.52208797694351,0.020104417595388703,0.020104417595388703,,0,0.0,0.015444040298461914,0.6146,0.3854,5000,0.04605962036110234
S2-lasso,17,5000,4.841450127164179,0.0009682900254328358,0.0009682900254328358,,0,0.0,0.015390157699584961,0.7262,0.2738,5000,0.04558403059405943
S2-knn,17,5000,0.0,0.0,0.0,,0,0.0,0.015323877334594727,0.861,0.139,5000,0.045829222872801265
random,18,5000,843.3841588674084,0.16867683177348167,0.16867683177348167,,0,0.0,0.022114276885986328,0.4992,0.5008,5000,0.04337750741873452
treat_all,18,5000,10827497.699341783,2165.499539868357,1857.773555635367,,1200,0.24,0.013901233673095703,0.0,1.0,5000,0.04687417834476838
F,18,5000,1.0540745500864936,0.00021081491001729872,0.00021081491001729872,,0,0.0,0.01584601402282715,0.7416,0.2584,5000,0.045862923443824595
S2-linear,18,5000,0.0,0.0,0.0,,0,0.0,0.015315055847167969,0.6146,0.3854,5000,0.04605962036110234
S2-lasso,18,5000,1.0540745500864936,0.00021081491001729872,0.00021081491001729872,,0,0.0,0.015247106552124023,0.7222,0.2778,5000,0.04558403059405943
S2-knn,18,5000,81.74626206615866,0.01634925241323173,0.01634925241323173,,0,0.0,0.015157938003540039,0.8654,0.1346,5000,0.045829222872801265
random,19,5000,831.1340732961422,0.16622681465922845,0.16622681465922845,,0,0.0,0.021949052810668945,0.51,0.49,5000,0.04337750741873452
treat_all,19,5000,10867838.618111633,2173.5677236223264,1863.810589021497,,1264,0.2528,0.013889074325561523,0.0,1.0,5000,0.04687417834476838
F,19,5000,31.689125929738196,0.006337825185947639,0.006337825185947639,,0,0.0,0.015385866165161133,0.744,0.256,5000,0.045862923443824595
S2-linear,19,5000,10.398422132195318,0.0020796844264390634,0.0020796844264390634,,0,0.0,0.015285968780517578,0.6236,0.3764,5000,0.04605962036110234
S2-lasso,19,5000,27.082230435343053,0.00541644608706861,0.00541644608706861,,0,0.0,0.015223264694213867,0.7192,0.2808,5000,0.04558403059405943
S2-knn,19,5000,110.47923448614786,0.02209584689722957,0.02209584689722957,,0,0.0,0.015151739120483398,0.864,0.136,5000,0.045829222872801265
random,20,5000,1519.2050222499442,0.30384100444998885,0.30384100444998885,,0,0.0,0.02219700813293457,0.4854,0.5146,5000,0.04337750741873452
treat_all,20,5000,10447361.138452467,2089.472227690493,1788.2976870153013,,1179,0.2358,0.014067888259887695,0.0,1.0,5000,0.04687417834476838
F,20,5000,0.0,0.0,0.0,,0,0.0,0.015386819839477539,0.74,0.26,5000,0.045862923443824595
S2-linear,20,5000,113.33828119223956,0.022667656238447912,0.022667656238447912,,0,0.0,0.015356063842773438,0.6134,0.3866,5000,0.04605962036110234
S2-lasso,20,5000,0.0,0.0,0.0,,0,0.0,0.015359163284301758,0.7166,0.2834,5000,0.04558403059405943
S2-knn,20,5000,0.1693784937734133,3.387569875468266e-05,3.387569875468266e-05,,0,0.0,0.01566600799560547,0.8644,0.1356,5000,0.045829222872801265
random,21,5000,1947.8678618255913,0.38957357236511825,0.38957357236511825,,0,0.0,0.022146940231323242,0.5036,0.4964,5000,0.04337750741873452
treat_all,21,5000,10467926.204162799,2093.58524083256,1774.7314513024066,,1234,0.2468,0.01401519775390625,0.0,1.0,5000,0.04687417834476838
F,21,5000,0.0,0.0,0.0,,0,0.0,0.015359878540039062,0.7408,0.2592,5000,0.045862923443824595
S2-linear,21,5000,0.0,0.0,0.0,,0,0.0,0.015311241149902344,0.6072,0.3928,5000,0.04605962036110234
S2-lasso,21,5000,0.0,0.0,0.0,,0,0.0,0.015224218368530273,0.7154,0.2846,5000,0.04558403059405943
S2-knn,21,5000,0.0,0.0,0.0,,0,0.0,0.015143871307373047,0.8644,0.1356,5000,0.045829222872801265
random,22,5000,7077.999074171831,1.4155998148343663,1.4155998148343663,,0,0.0,0.022058963775634766,0.502,0.498,5000,0.04337750741873452
treat_all,22,5000,10764334.225008944,2152.866845001789,1813.570014208579,,1290,0.258,0.013883829116821289,0.0,1.0,5000,0.04687417834476838
F,22,5000,41.82773032035076,0.008365546064070152,0.008365546064070152,,0,0.0,0.01709890365600586,0.752,0.248,5000,0.045862923443824595
S2-linear,22,5000,128.6699710169702,0.02573399420339404,0.02573399420339404,,0,0.0,0.01603102684020996,0.61,0.39,5000,0.04605962036110234
S2-lasso,22,5000,31.78163853558022,0.006356327707116044,0.006356327707116044,,0,0.0,0.015666961669921875,0.7284,0.2716,5000,0.04558403059405943
S2-knn,22,5000,50.70696967541879,0.010141393935083757,0.010141393935083757,,0,0.0,0.01532292366027832,0.8738,0.1262,5000,0.045829222872801265
random,23,5000,108810.66628302907,21.762133256605814,21.762133256605814,,0,0.0,0.02216506004333496,0.4944,0.5056,5000,0.04337750741873452
treat_all,23,5000,10927754.19801907,2185.550839603814,1876.675935366755,,1232,0.2464,0.015084028244018555,0.0,1.0,5000,0.04687417834476838
F,23,5000,0.0,0.0,0.0,,0,0.0,0.015882015228271484,0.7442,0.2558,5000,0.045862923443824595
S2-linear,23,5000,20.613603698651886,0.0041227207397303775,0.0041227207397303775,,0,0.0,0.015655040740966797,0.6122,0.3878,5000,0.04605962036110234
S2-lasso,23,5000,0.0,0.0,0.0,,0,0.0,0.01572108268737793,0.721,0.279,5000,0.04558403059405943
S2-knn,23,5000,0.0,0.0,0.0,,0,0.0,0.015502214431762695,0.8648,0.1352,5000,0.045829222872801265
random,24,5000,0.0,0.0,0.0,,0,0.0,0.022196054458618164,0.5114,0.4886,5000,0.04337750741873452
treat_all,24,5000,10643671.985501308,2128.7343971002615,1803.3774574160664,,1275,0.255,0.013894081115722656,0.0,1.0,5000,0.04687417834476838
F,24,5000,0.0,0.0,0.0,,0,0.0,0.015448808670043945,0.7354,0.2646,5000,0.045862923443824595
S2-linear,24,5000,0.0,0.0,0.0,,0,0.0,0.015379190444946289,0.6104,0.3896,5000,0.04605962036110234
S2-lasso,24,5000,0.0,0.0,0.0,,0,0.0,0.015366792678833008,0.7182,0.2818,5000,0.04558403059405943
S2-knn,24,5000,0.0,0.0,0.0,,0,0.0,0.01552724838256836,0.8678,0.1322,5000,0.045829222872801265
random,25,5000,3947.30440545597,0.7894608810911941,0.7894608810911941,,0,0.0,0.022434711456298828,0.5128,0.4872,5000,0.04337750741873452
treat_all,25,5000,11153167.183476366,2230.6334366952733,1926.4045687683215,,1222,0.2444,0.014409303665161133,0.0,1.0,5000,0.04687417834476838
F,25,5000,0.49303428985598596,9.860685797119719e-05,9.860685797119719e-05,,0,0.0,0.01581287384033203,0.7348,0.2652,5000,0.045862923443824595
S2-linear,25,5000,2.2506189651169404,0.0004501237930233881,0.0004501237930233881,,0,0.0,0.015675067901611328,0.6102,0.3898,5000,0.04605962036110234
S2-lasso,25,5000,0.49303428985598596,9.860685797119719e-05,9.860685797119719e-05,,0,0.0,0.015635013580322266,0.7162,0.2838,5000,0.04558403059405943
S2-knn,25,5000,0.49303428985598596,9.860685797119719e-05,9.860685797119719e-05,,0,0.0,0.015750885009765625,0.8652,0.1348,5000,0.045829222872801265
random,26,5000,135277.40143341466,27.055480286682933,27.055480286682933,,0,0.0,0.02221393585205078,0.493,0.507,5000,0.04337750741873452
treat_all,26,5000,11207168.08393507,2241.433616787014,1926.1755376951812,,1252,0.2504,0.014166116714477539,0.0,1.0,5000,0.04687417834476838
F,26,5000,3.910821034290508,0.0007821642068581016,0.0007821642068581016,,0,0.0,0.015552043914794922,0.7484,0.2516,5000,0.045862923443824595
S2-linear,26,5000,72.79128511335409,0.014558257022670818,0.014558257022670818,,0,0.0,0.015482902526855469,0.6034,0.3966,5000,0.04605962036110234
S2-lasso,26,5000,2.518696867108169,0.0005037393734216338,0.0005037393734216338,,0,0.0,0.015469074249267578,0.722,0.278,5000,0.04558403059405943
S2-knn,26,5000,54.75195613273288,0.010950391226546575,0.010950391226546575,,0,0.0,0.015439033508300781,0.8658,0.1342,5000,0.045829222872801265
random,27,5000,51416.045513877005,10.283209102775402,10.283209102775402,,0,0.0,0.0221402645111084,0.5096,0.4904,5000,0.04337750741873452
treat_all,27,5000,11221234.768252801,2244.24695365056,1912.972298959723,,1356,0.2712,0.013966083526611328,0.0,1.0,5000,0.04687417834476838
F,27,5000,9.084059643873813,0.0018168119287747626,0.0018168119287747626,,0,0.0,0.01707911491394043,0.7262,0.2738,5000,0.045862923443824595
S2-linear,27,5000,13.494798913216298,0.0026989597826432596,0.0026989597826432596,,0,0.0,0.015977859497070312,0.6018,0.3982,5000,0.04605962036110234
S2-lasso,27,5000,9.084059643873813,0.0018168119287747626,0.0018168119287747626,,0,0.0,0.015803098678588867,0.7028,0.2972,5000,0.04558403059405943
S2-knn,27,5000,5.437231944760346,0.0010874463889520693,0.0010874463889520693,,0,0.0,0.015482902526855469,0.8464,0.1536,5000,0.045829222872801265
random,28,5000,25886.772993821643,5.177354598764329,5.177354598764329,,0,0.0,0.022454023361206055,0.5004,0.4996,5000,0.04337750741873452
treat_all,28,5000,10917665.540500484,2183.533108100097,1848.9997322864394,,1301,0.2602,0.014104843139648438,0.0,1.0,5000,0.04687417834476838
F,28,5000,0.5981368477400694,0.00011962736954801388,0.00011962736954801388,,0,0.0,0.015768766403198242,0.7482,0.2518,5000,0.045862923443824595
S2-linear,28,5000,0.5981368477400694,0.00011962736954801388,0.00011962736954801388,,0,0.0,0.015788793563842773,0.6234,0.3766,5000,0.04605962036110234
S2-lasso,28,5000,0.5981368477400694,0.00011962736954801388,0.00011962736954801388,,0,0.0,0.015604019165039062,0.7222,0.2778,5000,0.04558403059405943
S2-knn,28,5000,0.5981368477400694,0.00011962736954801388,0.00011962736954801388,,0,0.0,0.015561103820800781,0.8636,0.1364,5000,0.045829222872801265
random,29,5000,2019.498766139634,0.4038997532279268,0.4038997532279268,,0,0.0,0.022513866424560547,0.501,0.499,5000,0.04337750741873452
treat_all,29,5000,10607791.977253808,2121.5583954507615,1832.6028373251218,,1141,0.2282,0.01417231559753418,0.0,1.0,5000,0.04687417834476838
F,29,5000,121.07288566582383,0.024214577133164765,0.024214577133164765,,0,0.0,0.01562190055847168,0.742,0.258,5000,0.045862923443824595
S2-linear,29,5000,50.69178941358422,0.010138357882716843,0.010138357882716843,,0,0.0,0.015460968017578125,0.61,0.39,5000,0.04605962036110234
S2-lasso,29,5000,95.39807213748239,0.019079614427496477,0.019079614427496477,,0,0.0,0.015467166900634766,0.7122,0.2878,5000,0.04558403059405943
S2-knn,29,5000,727.4495708810837,0.14548991417621673,0.14548991417621673,,0,0.0,0.01536107063293457,0.8572,0.1428,5000,0.045829222872801265
random,0,5000,0.5678012377599861,0.00011356024755199723,0.00011356024755199723,,0,0.0,0.02340102195739746,0.504,0.496,20000,0.04337750741873452
treat_all,0,5000,10356883.990571119,2071.3767981142237,1778.4242252926815,,1117,0.2234,0.014200687408447266,0.0,1.0,20000,0.04687417834476838
F,0,5000,20.878159510671033,0.004175631902134207,0.004175631902134207,,0,0.0,0.015535116195678711,0.5512,0.4488,20000,0.04673808725836212
S2-linear,0,5000,9.28317604066087,0.001856635208132174,0.001856635208132174,,0,0.0,0.015508174896240234,0.5822,0.4178,20000,0.04547482618357485
S2-lasso,0,5000,14.824669534751425,0.002964933906950285,0.002964933906950285,,0,0.0,0.015503883361816406,0.5294,0.4706,20000,0.04491050302888665
S2-knn,0,5000,181.70732961185942,0.036341465922371884,0.036341465922371884,,0,0.0,0.015397787094116211,0.887,0.113,20000,0.045281241612345174
random,1,5000,130491.0979068128,26.09821958136256,26.09821958136256,,0,0.0,0.02209019660949707,0.5128,0.4872,20000,0.04337750741873452
treat_all,1,5000,11473759.521108635,2294.751904221727,1976.1657563596868,,1309,0.2618,0.013860702514648438,0.0,1.0,20000,0.04687417834476838
F,1,5000,2346.1446983661717,0.46922893967323437,0.46922893967323437,,0,0.0,0.015604972839355469,0.5526,0.4474,20000,0.04673808725836212
S2-linear,1,5000,1709.0998893076096,0.3418199778615219,0.3418199778615219,,0,0.0,0.015501976013183594,0.597,0.403,20000,0.04547482618357485
S2-lasso,1,5000,10356.547892896997,2.0713095785793993,2.0713095785793993,,0,0.0,0.015511035919189453,0.5452,0.4548,20000,0.04491050302888665
S2-knn,1,5000,457.37395160439246,0.09147479032087849,0.09147479032087849,,0,0.0,0.015562057495117188,0.8868,0.1132,20000,0.045281241612345174
random,2,5000,1483.3377719487644,0.2966675543897529,0.2966675543897529,,0,0.0,0.022066116333007812,0.51,0.49,20000,0.04337750741873452
treat_all,2,5000,11208001.827710196,2241.600365542039,1880.8117402800444,,1351,0.2702,0.013721227645874023,0.0,1.0,20000,0.04687417834476838
F,2,5000,232.76131394658654,0.04655226278931731,0.04655226278931731,,0,0.0,0.015112876892089844,0.5522,0.4478,20000,0.04673808725836212
S2-linear,2,5000,139.88730352907575,0.027977460705815152,0.027977460705815152,,0,0.0,0.01513981819152832,0.5946,0.4054,20000,0.04547482618357485
S2-lasso,2,5000,148.51224059016934,0.029702448118033867,0.029702448118033867,,0,0.0,0.015187978744506836,0.5412,0.4588,20000,0.04491050302888665
S2-knn,2,5000,56.12698294564174,0.011225396589128349,0.011225396589128349,,0,0.0,0.015101909637451172,0.8902,0.1098,20000,0.045281241612345174
random,3,5000,35062.57123460376,7.012514246920753,7.012514246920753,,0,0.0,0.02331686019897461,0.4904,0.5096,20000,0.04337750741873452
treat_all,3,5000,10647142.43141778,2129.428486283556,1845.3754256461218,,1164,0.2328,0.014837980270385742,0.0,1.0,20000,0.04687417834476838
F,3,5000,24.291582987107375,0.004858316597421475,0.004858316597421475,,0,0.0,0.015949726104736328,0.5404,0.4596,20000,0.04673808725836212
S2-linear,3,5000,28.90806957475691,0.005781613914951383,0.005781613914951383,,0,0.0,0.015951871871948242,0.5896,0.4104,20000,0.04547482618357485
S2-lasso,3,5000,348.5760824410286,0.06971521648820571,0.06971521648820571,,0,0.0,0.015594720840454102,0.539,0.461,20000,0.04491050302888665
S2-knn,3,5000,3.351653766820408,0.0006703307533640815,0.0006703307533640815,,0,0.0,0.015417098999023438,0.8888,0.1112,20000,0.045281241612345174
random,4,5000,7906.3803740259245,1.5812760748051848,1.5812760748051848,,0,0.0,0.022338151931762695,0.4988,0.5012,20000,0.04337750741873452
treat_all,4,5000,10693641.198083345,2138.728239616669,1825.8924519960478,,1228,0.2456,0.013936042785644531,0.0,1.0,20000,0.04687417834476838
F,4,5000,543.6583416005853,0.10873166832011708,0.10873166832011708,,0,0.0,0.015475988388061523,0.5322,0.4678,20000,0.04673808725836212
