method,sim_seed,N_sim,total_wait,mean_wait_all,mean_wait_served,mean_oracle_outcome_served,num_unserved,frac_unserved,sim_wall_s,alloc_0,alloc_1,N,ipw_train,ipw_val
S2-linear,12,5000,29865.624920240978,5.973124984048195,5.973124984048195,,0,0.0,0.0159151554107666,0.4866,0.5134,1800,0.050937809822028654,0.04652164784774493
S2-lasso,12,5000,11926.95991805168,2.385391983610336,2.385391983610336,,0,0.0,0.01589679718017578,0.495,0.505,1800,0.04978912617828075,0.047859638864469395
S2-knn,12,5000,35.78358644213715,0.00715671728842743,0.00715671728842743,,0,0.0,0.015750885009765625,0.8558,0.1442,1800,0.05827339185584443,0.04583265211334379
random,13,5000,145194.06632915683,29.038813265831365,29.038813265831365,,0,0.0,0.023518085479736328,0.4928,0.5072,1800,0.04591493407689572,0.04416439098534975
treat_all,13,5000,10951082.917991996,2190.216583598399,1897.3505941963003,,1217,0.2434,0.013917207717895508,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,13,5000,10.511778141126172,0.002102355628225234,0.002102355628225234,,0,0.0,0.01598191261291504,0.537,0.463,1800,0.05864817565220422,0.04580664818336414
S2-linear,13,5000,202294.11677156718,40.45882335431344,40.45882335431344,,0,0.0,0.015810012817382812,0.4828,0.5172,1800,0.050937809822028654,0.04652164784774493
S2-lasso,13,5000,42645.56856159188,8.529113712318376,8.529113712318376,,0,0.0,0.0156557559967041,0.494,0.506,1800,0.04978912617828075,0.047859638864469395
S2-knn,13,5000,48.2142161107778,0.00964284322215556,0.00964284322215556,,0,0.0,0.015738964080810547,0.861,0.139,1800,0.05827339185584443,0.04583265211334379
random,14,5000,9027.32747970351,1.805465495940702,1.805465495940702,,0,0.0,0.023398160934448242,0.493,0.507,1800,0.04591493407689572,0.04416439098534975
treat_all,14,5000,10670735.024763152,2134.1470049526306,1829.8063458767647,,1208,0.2416,0.014094829559326172,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,14,5000,44.81267540644427,0.008962535081288855,0.008962535081288855,,0,0.0,0.016227006912231445,0.5548,0.4452,1800,0.05864817565220422,0.04580664818336414
S2-linear,14,5000,79899.00212549453,15.979800425098906,15.979800425098906,,0,0.0,0.01606583595275879,0.483,0.517,1800,0.050937809822028654,0.04652164784774493
S2-lasso,14,5000,5787.822738284775,1.1575645476569552,1.1575645476569552,,0,0.0,0.015964984893798828,0.4946,0.5054,1800,0.04978912617828075,0.047859638864469395
S2-knn,14,5000,35.14197995159277,0.007028395990318554,0.007028395990318554,,0,0.0,0.0160369873046875,0.8526,0.1474,1800,0.05827339185584443,0.04583265211334379
random,15,5000,681.0811371785778,0.13621622743571557,0.13621622743571557,,0,0.0,0.023588895797729492,0.5086,0.4914,1800,0.04591493407689572,0.04416439098534975
treat_all,15,5000,10753558.64072432,2150.711728144864,1821.38882357372,,1275,0.255,0.013858795166015625,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,15,5000,30.539547756397596,0.006107909551279519,0.006107909551279519,,0,0.0,0.015774965286254883,0.559,0.441,1800,0.05864817565220422,0.04580664818336414
S2-linear,15,5000,2625.6889097303474,0.5251377819460695,0.5251377819460695,,0,0.0,0.016015052795410156,0.4922,0.5078,1800,0.050937809822028654,0.04652164784774493
S2-lasso,15,5000,1348.7893402439654,0.2697578680487931,0.2697578680487931,,0,0.0,0.01578497886657715,0.504,0.496,1800,0.04978912617828075,0.047859638864469395
S2-knn,15,5000,11052.244106200007,2.2104488212400013,2.2104488212400013,,0,0.0,0.01566481590270996,0.8622,0.1378,1800,0.05827339185584443,0.04583265211334379
random,16,5000,45483.32519409308,9.096665038818616,9.096665038818616,,0,0.0,0.023520708084106445,0.504,0.496,1800,0.04591493407689572,0.04416439098534975
treat_all,16,5000,10779761.526010431,2155.9523052020863,1822.6785935527378,,1287,0.2574,0.014080047607421875,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,16,5000,0.0,0.0,0.0,,0,0.0,0.016174793243408203,0.5648,0.4352,1800,0.05864817565220422,0.04580664818336414
S2-linear,16,5000,111616.692319495,22.323338463899002,22.323338463899002,,0,0.0,0.016041040420532227,0.4922,0.5078,1800,0.050937809822028654,0.04652164784774493
S2-lasso,16,5000,20895.375739498297,4.17907514789966,4.17907514789966,,0,0.0,0.015886783599853516,0.4998,0.5002,1800,0.04978912617828075,0.047859638864469395
S2-knn,16,5000,0.0,0.0,0.0,,0,0.0,0.015937089920043945,0.86,0.14,1800,0.05827339185584443,0.04583265211334379
random,17,5000,80432.61482046399,16.086522964092797,16.086522964092797,,0,0.0,0.023726940155029297,0.4952,0.5048,1800,0.04591493407689572,0.04416439098534975
treat_all,17,5000,10832392.73367557,2166.478546735114,1865.1878907073917,,1226,0.2452,0.013998031616210938,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,17,5000,514.1815277375398,0.10283630554750796,0.10283630554750796,,0,0.0,0.016124963760375977,0.551,0.449,1800,0.05864817565220422,0.04580664818336414
S2-linear,17,5000,225937.40845312068,45.18748169062413,45.18748169062413,,0,0.0,0.015878915786743164,0.4808,0.5192,1800,0.050937809822028654,0.04652164784774493
S2-lasso,17,5000,60332.02770078752,12.066405540157504,12.066405540157504,,0,0.0,0.015617847442626953,0.4996,0.5004,1800,0.04978912617828075,0.047859638864469395
S2-knn,17,5000,0.0,0.0,0.0,,0,0.0,0.01591968536376953,0.8638,0.1362,1800,0.05827339185584443,0.04583265211334379
random,18,5000,843.3841588674084,0.16867683177348167,0.16867683177348167,,0,0.0,0.023568153381347656,0.4992,0.5008,1800,0.04591493407689572,0.04416439098534975
treat_all,18,5000,10827497.699341783,2165.499539868357,1857.773555635367,,1200,0.24,0.013989686965942383,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,18,5000,0.9382751884995972,0.00018765503769991944,0.00018765503769991944,,0,0.0,0.01598978042602539,0.551,0.449,1800,0.05864817565220422,0.04580664818336414
S2-linear,18,5000,54271.49675395897,10.854299350791795,10.854299350791795,,0,0.0,0.01592111587524414,0.4794,0.5206,1800,0.050937809822028654,0.04652164784774493
S2-lasso,18,5000,1620.7003218424388,0.32414006436848775,0.32414006436848775,,0,0.0,0.015781879425048828,0.4998,0.5002,1800,0.04978912617828075,0.047859638864469395
S2-knn,18,5000,16.749989540541236,0.0033499979081082474,0.0033499979081082474,,0,0.0,0.015796899795532227,0.8556,0.1444,1800,0.05827339185584443,0.04583265211334379
random,19,5000,831.1340732961422,0.16622681465922845,0.16622681465922845,,0,0.0,0.023687362670898438,0.51,0.49,1800,0.04591493407689572,0.04416439098534975
treat_all,19,5000,10867838.618111633,2173.5677236223264,1863.810589021497,,1264,0.2528,0.013847112655639648,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,19,5000,596.0433415800841,0.11920866831601681,0.11920866831601681,,0,0.0,0.015898942947387695,0.549,0.451,1800,0.05864817565220422,0.04580664818336414
S2-linear,19,5000,354030.18306911853,70.80603661382371,70.80603661382371,,0,0.0,0.015611886978149414,0.4708,0.5292,1800,0.050937809822028654,0.04652164784774493
S2-lasso,19,5000,71382.3867489907,14.27647734979814,14.27647734979814,,0,0.0,0.015547990798950195,0.4902,0.5098,1800,0.04978912617828075,0.047859638864469395
S2-knn,19,5000,211.90473971136612,0.04238094794227323,0.04238094794227323,,0,0.0,0.015757083892822266,0.8614,0.1386,1800,0.05827339185584443,0.04583265211334379
random,20,5000,1519.2050222499442,0.30384100444998885,0.30384100444998885,,0,0.0,0.023555994033813477,0.4854,0.5146,1800,0.04591493407689572,0.04416439098534975
treat_all,20,5000,10447361.138452467,2089.472227690493,1788.2976870153013,,1179,0.2358,0.013968229293823242,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,20,5000,19.591795258749197,0.003918359051749839,0.003918359051749839,,0,0.0,0.015921831130981445,0.557,0.443,1800,0.05864817565220422,0.04580664818336414
S2-linear,20,5000,17202.04246371133,3.440408492742266,3.440408492742266,,0,0.0,0.0158689022064209,0.4864,0.5136,1800,0.050937809822028654,0.04652164784774493
S2-lasso,20,5000,5088.160221710758,1.0176320443421516,1.0176320443421516,,0,0.0,0.016134023666381836,0.5054,0.4946,1800,0.04978912617828075,0.047859638864469395
S2-knn,20,5000,0.11494395615263375,2.298879123052675e-05,2.298879123052675e-05,,0,0.0,0.01571369171142578,0.8594,0.1406,1800,0.05827339185584443,0.04583265211334379
random,21,5000,1947.8678618255913,0.38957357236511825,0.38957357236511825,,0,0.0,0.023708105087280273,0.5036,0.4964,1800,0.04591493407689572,0.04416439098534975
treat_all,21,5000,10467926.204162799,2093.58524083256,1774.7314513024066,,1234,0.2468,0.013998985290527344,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,21,5000,43.4294221442002,0.008685884428840041,0.008685884428840041,,0,0.0,0.01616501808166504,0.5516,0.4484,1800,0.05864817565220422,0.04580664818336414
S2-linear,21,5000,193962.7831157558,38.79255662315116,38.79255662315116,,0,0.0,0.0163271427154541,0.4752,0.5248,1800,0.050937809822028654,0.04652164784774493
S2-lasso,21,5000,13562.839670571531,2.7125679341143063,2.7125679341143063,,0,0.0,0.015949726104736328,0.4956,0.5044,1800,0.04978912617828075,0.047859638864469395
S2-knn,21,5000,0.0,0.0,0.0,,0,0.0,0.015843868255615234,0.859,0.141,1800,0.05827339185584443,0.04583265211334379
random,22,5000,6718.139289770094,1.3436278579540188,1.3436278579540188,,0,0.0,0.023715734481811523,0.502,0.498,1800,0.04591493407689572,0.04416439098534975
treat_all,22,5000,10760406.514194548,2152.08130283891,1813.0362005462152,,1289,0.2578,0.014272928237915039,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,22,5000,480.7083206156681,0.09614166412313362,0.09614166412313362,,0,0.0,0.016294002532958984,0.5558,0.4442,1800,0.05864817565220422,0.04580664818336414
S2-linear,22,5000,243529.05994067117,48.705811988134236,48.705811988134236,,0,0.0,0.016012907028198242,0.4864,0.5136,1800,0.050937809822028654,0.04652164784774493
S2-lasso,22,5000,21810.888538825748,4.36217770776515,4.36217770776515,,0,0.0,0.015978097915649414,0.5044,0.4956,1800,0.04978912617828075,0.047859638864469395
S2-knn,22,5000,83.71240043254085,0.01674248008650817,0.01674248008650817,,0,0.0,0.01617717742919922,0.8642,0.1358,1800,0.05827339185584443,0.04583265211334379
random,23,5000,108810.66628302907,21.762133256605814,21.762133256605814,,0,0.0,0.023657798767089844,0.4944,0.5056,1800,0.04591493407689572,0.04416439098534975
treat_all,23,5000,10927754.19801907,2185.550839603814,1876.675935366755,,1232,0.2464,0.014065265655517578,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,23,5000,524.4699870093547,0.10489399740187093,0.10489399740187093,,0,0.0,0.016315698623657227,0.5566,0.4434,1800,0.05864817565220422,0.04580664818336414
S2-linear,23,5000,295744.8680619184,59.148973612383685,59.148973612383685,,0,0.0,0.015818119049072266,0.4888,0.5112,1800,0.050937809822028654,0.04652164784774493
S2-lasso,23,5000,73709.9760599735,14.7419952119947,14.7419952119947,,0,0.0,0.015646934509277344,0.5018,0.4982,1800,0.04978912617828075,0.047859638864469395
S2-knn,23,5000,0.0,0.0,0.0,,0,0.0,0.016148805618286133,0.8578,0.1422,1800,0.05827339185584443,0.04583265211334379
random,24,5000,0.0,0.0,0.0,,0,0.0,0.023638010025024414,0.5114,0.4886,1800,0.04591493407689572,0.04416439098534975
treat_all,24,5000,10642659.248849262,2128.531849769852,1803.6182892384534,,1274,0.2548,0.01442408561706543,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,24,5000,0.0,0.0,0.0,,0,0.0,0.016173124313354492,0.5556,0.4444,1800,0.05864817565220422,0.04580664818336414
S2-linear,24,5000,50845.34986389662,10.169069972779324,10.169069972779324,,0,0.0,0.015854835510253906,0.4922,0.5078,1800,0.050937809822028654,0.04652164784774493
S2-lasso,24,5000,215.2799342724229,0.043055986854484585,0.043055986854484585,,0,0.0,0.016551733016967773,0.5022,0.4978,1800,0.04978912617828075,0.047859638864469395
S2-knn,24,5000,0.0,0.0,0.0,,0,0.0,0.02202916145324707,0.8606,0.1394,1800,0.05827339185584443,0.04583265211334379
random,25,5000,3947.30440545597,0.7894608810911941,0.7894608810911941,,0,0.0,0.024721860885620117,0.5128,0.4872,1800,0.04591493407689572,0.04416439098534975
treat_all,25,5000,11153167.183476366,2230.6334366952733,1926.4045687683215,,1222,0.2444,0.015570878982543945,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,25,5000,17.2953640010315,0.0034590728002063,0.0034590728002063,,0,0.0,0.016463756561279297,0.5608,0.4392,1800,0.05864817565220422,0.04580664818336414
S2-linear,25,5000,235489.0953118238,47.097819062364756,47.097819062364756,,0,0.0,0.01598072052001953,0.4864,0.5136,1800,0.050937809822028654,0.04652164784774493
S2-lasso,25,5000,8340.703664603652,1.6681407329207305,1.6681407329207305,,0,0.0,0.01619100570678711,0.506,0.494,1800,0.04978912617828075,0.047859638864469395
S2-knn,25,5000,0.49303428985598596,9.860685797119719e-05,9.860685797119719e-05,,0,0.0,0.01672196388244629,0.8572,0.1428,1800,0.05827339185584443,0.04583265211334379
random,26,5000,135277.40143341466,27.055480286682933,27.055480286682933,,0,0.0,0.023663997650146484,0.493,0.507,1800,0.04591493407689572,0.04416439098534975
treat_all,26,5000,11207168.08393507,2241.433616787014,1926.1755376951812,,1252,0.2504,0.014230012893676758,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,26,5000,2020.2414681707846,0.40404829363415695,0.40404829363415695,,0,0.0,0.01617288589477539,0.5674,0.4326,1800,0.05864817565220422,0.04580664818336414
S2-linear,26,5000,258503.02455985377,51.70060491197076,51.70060491197076,,0,0.0,0.01623082160949707,0.4814,0.5186,1800,0.050937809822028654,0.04652164784774493
S2-lasso,26,5000,27767.01170723571,5.553402341447142,5.553402341447142,,0,0.0,0.016093969345092773,0.5034,0.4966,1800,0.04978912617828075,0.047859638864469395
S2-knn,26,5000,25.49501771990792,0.005099003543981584,0.005099003543981584,,0,0.0,0.016386985778808594,0.864,0.136,1800,0.05827339185584443,0.04583265211334379
random,27,5000,51940.87311207079,10.388174622414157,10.388174622414157,,0,0.0,0.02385997772216797,0.5096,0.4904,1800,0.04591493407689572,0.04416439098534975
treat_all,27,5000,11222284.007482462,2244.4568014964925,1912.2424900946805,,1358,0.2716,0.014068126678466797,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,27,5000,625.5148097012578,0.12510296194025156,0.12510296194025156,,0,0.0,0.016131162643432617,0.5466,0.4534,1800,0.05864817565220422,0.04580664818336414
S2-linear,27,5000,343838.9948598189,68.76779897196378,68.76779897196378,,0,0.0,0.015995264053344727,0.4858,0.5142,1800,0.050937809822028654,0.04652164784774493
S2-lasso,27,5000,152007.57981133545,30.40151596226709,30.40151596226709,,0,0.0,0.015805959701538086,0.4988,0.5012,1800,0.04978912617828075,0.047859638864469395
S2-knn,27,5000,2.3620604488134216,0.00047241208976268434,0.00047241208976268434,,0,0.0,0.01619410514831543,0.8682,0.1318,1800,0.05827339185584443,0.04583265211334379
random,28,5000,25886.772993821643,5.177354598764329,5.177354598764329,,0,0.0,0.023807048797607422,0.5004,0.4996,1800,0.04591493407689572,0.04416439098534975
treat_all,28,5000,10917665.540500484,2183.533108100097,1848.9997322864394,,1301,0.2602,0.014051198959350586,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,28,5000,4.427367722929504,0.0008854735445859008,0.0008854735445859008,,0,0.0,0.01615595817565918,0.5414,0.4586,1800,0.05864817565220422,0.04580664818336414
S2-linear,28,5000,220100.32119486964,44.02006423897393,44.02006423897393,,0,0.0,0.015777111053466797,0.4806,0.5194,1800,0.050937809822028654,0.04652164784774493
S2-lasso,28,5000,112692.68924419799,22.538537848839596,22.538537848839596,,0,0.0,0.01561284065246582,0.4858,0.5142,1800,0.04978912617828075,0.047859638864469395
S2-knn,28,5000,0.5981368477400694,0.00011962736954801388,0.00011962736954801388,,0,0.0,0.015948057174682617,0.8584,0.1416,1800,0.05827339185584443,0.04583265211334379
random,29,5000,1937.2343769471006,0.38744687538942013,0.38744687538942013,,0,0.0,0.02380204200744629,0.501,0.499,1800,0.04591493407689572,0.04416439098534975
treat_all,29,5000,10607182.37827996,2121.436475655992,1832.4448692054407,,1141,0.2282,0.0141448974609375,0.0,1.0,1800,0.042601547701832554,0.048243811203491575
F,29,5000,529.347100048135,0.10586942000962699,0.10586942000962699,,0,0.0,0.016133785247802734,0.5472,0.4528,1800,0.05864817565220422,0.04580664818336414
S2-linear,29,5000,16142.167771087676,3.2284335542175353,3.2284335542175353,,0,0.0,0.016070127487182617,0.4926,0.5074,1800,0.050937809822028654,0.04652164784774493
S2-lasso,29,5000,16498.1489545426,3.2996297909085204,3.2996297909085204,,0,0.0,0.01588726043701172,0.4928,0.5072,1800,0.04978912617828075,0.047859638864469395
S2-knn,29,5000,25.700536104983556,0.005140107220996711,0.005140107220996711,,0,0.0,0.01564502716064453,0.867,0.133,1800,0.05827339185584443,0.04583265211334379
random,0,5000,0.5678012377599861,0.00011356024755199723,0.00011356024755199723,,0,0.0,0.023838043212890625,0.504,0.496,2400,0.04531746873137934,0.043481897958907396
treat_all,0,5000,10356883.990571119,2071.3767981142237,1778.4242252926815,,1117,0.2234,0.014189004898071289,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,0,5000,0.0,0.0,0.0,,0,0.0,0.01655125617980957,0.7184,0.2816,2400,0.07036859490056503,0.04349985672072429
S2-linear,0,5000,37.66185578675299,0.007532371157350597,0.007532371157350597,,0,0.0,0.016900062561035156,0.5098,0.4902,2400,0.05846576976624151,0.04571788929640985
S2-lasso,0,5000,106.4543490114106,0.02129086980228212,0.02129086980228212,,0,0.0,0.017008066177368164,0.5048,0.4952,2400,0.057453849660088506,0.047460703243602013
S2-knn,0,5000,122.4865014560297,0.02449730029120594,0.02449730029120594,,0,0.0,0.016386747360229492,0.8526,0.1474,2400,0.07805071786907901,0.04484688591470784
random,1,5000,130491.0979068128,26.09821958136256,26.09821958136256,,0,0.0,0.023389816284179688,0.5128,0.4872,2400,0.04531746873137934,0.043481897958907396
treat_all,1,5000,11473759.521108635,2294.751904221727,1976.1657563596868,,1309,0.2618,0.014081954956054688,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,1,5000,102.01643026653025,0.02040328605330605,0.02040328605330605,,0,0.0,0.015922069549560547,0.7068,0.2932,2400,0.07036859490056503,0.04349985672072429
S2-linear,1,5000,218432.32707065615,43.68646541413123,43.68646541413123,,0,0.0,0.015992164611816406,0.5006,0.4994,2400,0.05846576976624151,0.04571788929640985
S2-lasso,1,5000,271252.83788972406,54.250567577944814,54.250567577944814,,0,0.0,0.015970945358276367,0.4974,0.5026,2400,0.057453849660088506,0.047460703243602013
S2-knn,1,5000,154.73142550622765,0.03094628510124553,0.03094628510124553,,0,0.0,0.015969038009643555,0.851,0.149,2400,0.07805071786907901,0.04484688591470784
random,2,5000,1483.3377719487644,0.2966675543897529,0.2966675543897529,,0,0.0,0.023233890533447266,0.51,0.49,2400,0.04531746873137934,0.043481897958907396
treat_all,2,5000,11208001.827710196,2241.600365542039,1880.8117402800444,,1351,0.2702,0.013899087905883789,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,2,5000,62.324633127242954,0.012464926625448592,0.012464926625448592,,0,0.0,0.015733957290649414,0.7062,0.2938,2400,0.07036859490056503,0.04349985672072429
S2-linear,2,5000,54226.45850401066,10.845291700802132,10.845291700802132,,0,0.0,0.015726089477539062,0.4984,0.5016,2400,0.05846576976624151,0.04571788929640985
S2-lasso,2,5000,45441.407017522375,9.088281403504475,9.088281403504475,,0,0.0,0.01591181755065918,0.4998,0.5002,2400,0.057453849660088506,0.047460703243602013
S2-knn,2,5000,54.23423328503466,0.010846846657006932,0.010846846657006932,,0,0.0,0.015848875045776367,0.8516,0.1484,2400,0.07805071786907901,0.04484688591470784
random,3,5000,35062.57123460376,7.012514246920753,7.012514246920753,,0,0.0,0.023641109466552734,0.4904,0.5096,2400,0.04531746873137934,0.043481897958907396
treat_all,3,5000,10647142.43141778,2129.428486283556,1845.3754256461218,,1164,0.2328,0.014043807983398438,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,3,5000,3.4602051074600215,0.0006920410214920043,0.0006920410214920043,,0,0.0,0.01611614227294922,0.7078,0.2922,2400,0.07036859490056503,0.04349985672072429
S2-linear,3,5000,14877.910300325968,2.9755820600651934,2.9755820600651934,,0,0.0,0.015886783599853516,0.5008,0.4992,2400,0.05846576976624151,0.04571788929640985
S2-lasso,3,5000,6063.629289403468,1.2127258578806936,1.2127258578806936,,0,0.0,0.01617264747619629,0.5086,0.4914,2400,0.057453849660088506,0.047460703243602013
S2-knn,3,5000,3.4602051074600215,0.0006920410214920043,0.0006920410214920043,,0,0.0,0.01578688621520996,0.8566,0.1434,2400,0.07805071786907901,0.04484688591470784
random,4,5000,7906.3803740259245,1.5812760748051848,1.5812760748051848,,0,0.0,0.023260831832885742,0.4988,0.5012,2400,0.04531746873137934,0.043481897958907396
treat_all,4,5000,10693641.198083345,2138.728239616669,1825.8924519960478,,1228,0.2456,0.013878822326660156,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,4,5000,0.0,0.0,0.0,,0,0.0,0.015845775604248047,0.7172,0.2828,2400,0.07036859490056503,0.04349985672072429
S2-linear,4,5000,181.9327872422669,0.03638655744845338,0.03638655744845338,,0,0.0,0.015810012817382812,0.4994,0.5006,2400,0.05846576976624151,0.04571788929640985
S2-lasso,4,5000,3282.649865517014,0.6565299731034028,0.6565299731034028,,0,0.0,0.015653133392333984,0.4984,0.5016,2400,0.057453849660088506,0.047460703243602013
S2-knn,4,5000,0.0,0.0,0.0,,0,0.0,0.01628899574279785,0.85,0.15,2400,0.07805071786907901,0.04484688591470784
random,5,5000,9630.436500480233,1.9260873000960466,1.9260873000960466,,0,0.0,0.028413772583007812,0.4978,0.5022,2400,0.04531746873137934,0.043481897958907396
treat_all,5,5000,10432807.88009182,2086.561576018364,1777.2892787374176,,1199,0.2398,0.014309167861938477,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,5,5000,0.0,0.0,0.0,,0,0.0,0.01619100570678711,0.717,0.283,2400,0.07036859490056503,0.04349985672072429
S2-linear,5,5000,0.0,0.0,0.0,,0,0.0,0.01592087745666504,0.49,0.51,2400,0.05846576976624151,0.04571788929640985
S2-lasso,5,5000,89.97340221085915,0.01799468044217183,0.01799468044217183,,0,0.0,0.015581846237182617,0.492,0.508,2400,0.057453849660088506,0.047460703243602013
S2-knn,5,5000,617.1760608927864,0.12343521217855728,0.12343521217855728,,0,0.0,0.015448808670043945,0.858,0.142,2400,0.07805071786907901,0.04484688591470784
random,6,5000,10020.33823943477,2.004067647886954,2.004067647886954,,0,0.0,0.023648738861083984,0.502,0.498,2400,0.04531746873137934,0.043481897958907396
treat_all,6,5000,10732678.350417584,2146.535670083517,1866.2327028010166,,1086,0.2172,0.014177799224853516,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,6,5000,8.941044836381046,0.0017882089672762091,0.0017882089672762091,,0,0.0,0.016160964965820312,0.7194,0.2806,2400,0.07036859490056503,0.04349985672072429
S2-linear,6,5000,26404.490512970042,5.2808981025940085,5.2808981025940085,,0,0.0,0.015922069549560547,0.5028,0.4972,2400,0.05846576976624151,0.04571788929640985
S2-lasso,6,5000,19959.2155560244,3.99184311120488,3.99184311120488,,0,0.0,0.01626300811767578,0.507,0.493,2400,0.057453849660088506,0.047460703243602013
S2-knn,6,5000,270.1275010042676,0.05402550020085351,0.05402550020085351,,0,0.0,0.01602005958557129,0.859,0.141,2400,0.07805071786907901,0.04484688591470784
random,7,5000,142694.21216897175,28.53884243379435,28.53884243379435,,0,0.0,0.023421049118041992,0.4952,0.5048,2400,0.04531746873137934,0.043481897958907396
treat_all,7,5000,11141284.627039354,2228.2569254078708,1866.819665428606,,1391,0.2782,0.013778924942016602,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,7,5000,1.8781865942398936,0.00037563731884797874,0.00037563731884797874,,0,0.0,0.01583266258239746,0.7136,0.2864,2400,0.07036859490056503,0.04349985672072429
S2-linear,7,5000,134568.73852158917,26.913747704317835,26.913747704317835,,0,0.0,0.015893936157226562,0.4992,0.5008,2400,0.05846576976624151,0.04571788929640985
S2-lasso,7,5000,123438.93677667521,24.687787355335043,24.687787355335043,,0,0.0,0.015882015228271484,0.501,0.499,2400,0.057453849660088506,0.047460703243602013
S2-knn,7,5000,54.231732733738646,0.010846346546747728,0.010846346546747728,,0,0.0,0.01582813262939453,0.8478,0.1522,2400,0.07805071786907901,0.04484688591470784
random,8,5000,44571.148407122615,8.914229681424523,8.914229681424523,,0,0.0,0.023589134216308594,0.5012,0.4988,2400,0.04531746873137934,0.043481897958907396
treat_all,8,5000,11103986.520306807,2220.7973040613615,1914.2402486639824,,1267,0.2534,0.013921976089477539,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,8,5000,0.7926722744706318,0.00015853445489412635,0.00015853445489412635,,0,0.0,0.015783309936523438,0.7088,0.2912,2400,0.07036859490056503,0.04349985672072429
S2-linear,8,5000,37071.74466783088,7.414348933566175,7.414348933566175,,0,0.0,0.01562809944152832,0.5068,0.4932,2400,0.05846576976624151,0.04571788929640985
S2-lasso,8,5000,72720.67047747185,14.544134095494371,14.544134095494371,,0,0.0,0.01574110984802246,0.5022,0.4978,2400,0.057453849660088506,0.047460703243602013
S2-knn,8,5000,2.5586456075277697,0.0005117291215055539,0.0005117291215055539,,0,0.0,0.015768051147460938,0.855,0.145,2400,0.07805071786907901,0.04484688591470784
random,9,5000,3625.786746453152,0.7251573492906304,0.7251573492906304,,0,0.0,0.023595094680786133,0.5012,0.4988,2400,0.04531746873137934,0.043481897958907396
treat_all,9,5000,10792290.742281483,2158.458148456297,1867.6278783204182,,1173,0.2346,0.013979196548461914,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,9,5000,0.03137038376015866,6.274076752031732e-06,6.274076752031732e-06,,0,0.0,0.0157470703125,0.717,0.283,2400,0.07036859490056503,0.04349985672072429
S2-linear,9,5000,15468.528084683789,3.0937056169367576,3.0937056169367576,,0,0.0,0.015742778778076172,0.4912,0.5088,2400,0.05846576976624151,0.04571788929640985
S2-lasso,9,5000,3444.239805332386,0.6888479610664772,0.6888479610664772,,0,0.0,0.01597905158996582,0.4986,0.5014,2400,0.057453849660088506,0.047460703243602013
S2-knn,9,5000,816.2219697726387,0.16324439395452772,0.16324439395452772,,0,0.0,0.01610398292541504,0.8588,0.1412,2400,0.07805071786907901,0.04484688591470784
random,10,5000,50075.80022000923,10.015160044001846,10.015160044001846,,0,0.0,0.02345132827758789,0.5032,0.4968,2400,0.04531746873137934,0.043481897958907396
treat_all,10,5000,11101948.75236157,2220.389750472314,1910.9504598892534,,1238,0.2476,0.013985157012939453,0.0,1.0,2400,0.05719480604443527,0.048243811203491575
F,10,5000,1.052397044794387,0.00021047940895887738,0.00021047940895887738,,0,0.0,0.01611804962158203,0.7156,0.2844,2400,0.07036859490056503,0.04349985672072429
S2-linear,10,5000,13004.073504809754,2.600814700961951,2.600814700961951,,0,0.0,0.016077041625976562,0.4984,0.5016,2400,0.05846576976624151,0.04571788929640985
S2-lasso,10,5000,16132.972602009098,3.22659452040182,3.22659452040182,,0,0.0,0.016047000885009766,0.4996,0.5004,2400,0.057453849660088506,0.047460703243602013
S2-knn,10,5000,1.052397044794387,0.00021047940895887738,0.00021047940895887738,,0,0.0,0.016418933868408203,0.8518,0.1482,2400,0.07805071786907901,0.04484688591470784
random,11,5000,0.9738784306367245,0.0001947756861273449,0.0001947756861273449,,0,0.0,0.02394700050354004,0.5032,0.4968,2400,0.04531746873137934,0.043481897958907396
